,Date,Open,High,Low,Close,Volume,return,5_d_mean_return,21_d_mean_return,63_d_mean_return,21_d_cum_return,63_d_cum_return,rsi14,macd_histogram,10_d_volatility,21_d_volatility,63_d_volatility,21_d_std_volatility,atr_14_d,dist_from_high,rolling_max_drawdown_63,SMA_20,SMA_50,SMA_200,price_per_sma_200,(SMA20 − SMA50)per_Price,(SMA50 − SMA200)per_Price,trend_strength_sma50,p(calm),p(stress),target
26,2021-11-29 00:00:00-05:00,437.43599642318605,439.78308057442894,435.23029768476994,437.9355773925781,86268800,0.0121921902816925,-0.0018382782130827,0.0006480476099644,0.0004791181342995,0.0136089998092537,0.0301844424608693,43.60042529530941,-1.268076911660554,0.0088649006062976,0.006818356876429,0.0075002635028849,0.0009432189814963,0.0097134450361923,-0.0109212207880967,-0.0511413588430826,439.505484008789,426.00423828125,402.1180838012695,1.089072078660879,0.0308292964182631,0.0545426215933314,0.0009987085263116,0.9968737238414922,0.0031262761585077966,0
27,2021-11-30 00:00:00-05:00,435.4847636522218,437.3982561600495,429.1692804651093,429.4143676757813,148559600,-0.0196494712073892,-0.0052043512007313,-0.0003841588322302,0.0001907564472066,-0.0080673354768352,0.0120176561740192,35.697019985598644,-1.8176877851955824,0.0106998581483348,0.0081163830991638,0.0079146840811828,0.0010933989675191,0.0107858119060317,-0.0301663977939896,-0.0511413588430826,439.2943389892578,426.4099359130859,402.4341418457032,1.0670425866611053,0.0300045924078161,0.0558337025310832,0.0009447695800951,0.9797832882371533,0.020216711762846916,0
28,2021-12-01 00:00:00-05:00,435.1455016825328,438.0016023173936,424.4468968317913,424.6448364257813,131939200,-0.0111692042207134,-0.0077032149351284,-0.0009978693436983,5.034849250737433e-06,-0.0209552562176663,0.000317195502796,34.608176855007855,-2.4080994173489745,0.010743947668311,0.0084305965361365,0.0080428064757325,0.001277982612287,0.0123402854802731,-0.0409383980371536,-0.0511413588430826,438.7570556640625,426.7279711914063,402.7259321594239,1.0544263542921803,0.0283274007848642,0.0565226207246663,0.0007489441788512,0.8838230925400485,0.11617690745995166,1
29,2021-12-02 00:00:00-05:00,424.8615355508464,432.7228795133901,424.4656277002271,431.1487121582031,127637800,0.0151999298495132,-0.0051964718991161,-0.0004662031368032,0.0001975397345425,-0.0097902658728686,0.0124450032761823,43.54871392663057,-2.2682027786314363,0.0123690896977814,0.0090901117837864,0.0082596188111535,0.0015339186157799,0.013261341286819,-0.0262493757205146,-0.050910908079357,438.4120574951172,427.0963415527344,403.05803619384767,1.069693873938406,0.0262455056069626,0.055754092917402,0.0008543928137559,0.5447558105594219,0.45524418944057826,0
30,2021-12-03 00:00:00-05:00,432.8172731448889,433.8823958863184,423.1555423697948,427.3972778320313,137331600,-0.0087390966708806,-0.0024331303935555,-0.0011721934206923,6.267855017969247e-05,-0.0246160618345401,0.0039487486613202,36.10836171489584,-2.327196913846662,0.0123414685300673,0.0091313635732441,0.0083359351308018,0.0017382770139909,0.0145261415661449,-0.0347220010909296,-0.0475050144317792,437.77626953125,427.2893896484375,403.3746038818359,1.0595542548266934,0.0245366089742244,0.0559544643988121,0.0004516830258778,0.05663129534287704,0.9433687046571229,1
31,2021-12-06 00:00:00-05:00,429.9517355230717,434.34429168166633,427.52922637540286,432.4590759277344,98977500,0.0117737260320347,-0.002516823243487,-0.0008354236512971,0.0003064229078035,-0.01754389667724,0.0193046431916216,42.154018395276175,-1.940015306600764,0.0132652079126215,0.0094824842832975,0.0084513458651172,0.0019351733129407,0.0151018691585528,-0.0232899153240608,-0.0463433270800985,437.3172225952149,427.5699108886719,403.7304826354981,1.071157850417189,0.0225392696074941,0.0551252813969326,0.0006486654017667,0.0069845028700226955,0.9930154971299773,1
32,2021-12-07 00:00:00-05:00,437.756531035352,441.9699894291605,432.32710041618657,441.4044189453125,95484700,0.0204738052136512,0.005507832040721,-2.540946490422941e-05,0.0006507512849779,-0.0005335987629891,0.040997330953607,49.20255928717521,-1.0412156359264098,0.0150632298021352,0.010536066648741,0.0088219782856884,0.0021903374832909,0.0158345802262438,-0.0030868320209507,-0.0422438560352732,437.2865921020508,428.05328125,404.1288943481445,1.0922367222895384,0.020918029942049,0.0542006057823802,0.0010950736797857,8.021908132864998e-05,0.9999197809186717,1
33,2021-12-08 00:00:00-05:00,441.8002341940306,443.02561268010857,440.0375336566486,442.5731506347656,72238800,0.0026442579781725,0.0082705244804982,5.9874042978899393e-05,0.0007608105150848,0.0012573549025563,0.0479310624503449,51.098664857468975,-0.3627722650452742,0.015080413536341,0.0105507730903403,0.0088025818983755,0.0023889814532211,0.0160011838712708,-0.0004472480905628,-0.0409383980371536,437.38744964599607,428.7281878662109,404.5132200622559,1.094088224277694,0.0195657187232562,0.0547140461847368,0.0015249605974581,5.559596431342231e-06,0.9999944404035691,0
34,2021-12-09 00:00:00-05:00,441.28185717622887,442.67692714355326,439.387234967476,439.5851745605469,61272600,-0.0067742658331443,0.0038756853439667,-0.000105050851621,0.0007789262747644,-0.0022060678840427,0.0490723553101627,47.37495329433945,-0.122453623716531,0.0152096286617247,0.0106328471859323,0.0087855958895741,0.002539257534502,0.0160823748654077,-0.0071956007715632,-0.0409383980371536,437.5161148071289,429.3295715332032,404.9266656494141,1.085592063579088,0.0186233379733742,0.0555134870237255,0.0013680708581525,5.371292227605404e-07,0.9999994628707775,1
35,2021-12-10 00:00:00-05:00,442.2997960293515,443.873934688944,439.7359020819296,443.7231140136719,77159800,0.0093692536946351,0.0074973554170698,0.0007257328836353,0.0008870779978087,0.0152403905563417,0.0558859138619492,51.36164349480951,0.28569740282432,0.0133385785644572,0.0106603512151364,0.0088495261562928,0.0026689589123045,0.0162525460393369,0.0,-0.0409383980371536,437.84461364746096,430.1138195800781,405.36999588012696,1.0946126218598735,0.017422563358159,0.0557641081081676,0.0017674266273422,2.638142722832565e-07,0.9999997361857275,0
36,2021-12-13 00:00:00-05:00,443.2047157322275,443.5534759778387,439.50968089974606,439.79248046875,87724700,-0.0088977704567844,0.003363056119306,0.0002866389646582,0.0008317297320612,0.0060194182578237,0.0523989731198561,49.2935429703992,0.2620779244644335,0.0133087505918311,0.0108656860644905,0.0089003095627912,0.0027818689724849,0.0161344786242897,-0.0088583024430878,-0.0409383980371536,437.81162109375,430.7233093261719,405.7506396484375,1.0838984279847543,0.016117401007,0.0567828482449663,0.0013858575877516,1.6802860430366164e-08,0.9999999831971397,0
37,2021-12-14 00:00:00-05:00,436.5121993902541,439.010104059482,433.8351969554868,436.7666931152344,97264100,-0.006903810861302,-0.0021124670956846,-0.0004001455043538,0.0005901156187134,-0.0084030555914317,0.0371772839789456,46.70839603034168,0.0262190719494226,0.0116839656697356,0.0108414896098806,0.0089004168375636,0.0028220345882463,0.0165036911054071,-0.0156773913252199,-0.0409383980371536,437.6197967529297,431.3778533935547,406.1303434753418,1.0754347714522656,0.0142912531055296,0.0578054836052979,0.0014986125950087,2.5666630825102193e-09,0.9999999974333367,1
38,2021-12-15 00:00:00-05:00,436.823270184782,443.8362449629124,434.29705970277206,443.5911865234375,116899300,0.015504217709438,0.0004595248505684,0.0003218445518768,0.00086139806206,0.0067587355894137,0.0542680779097801,50.730844029084444,0.2982589498535239,0.0114627511835776,0.0113846577304016,0.0090914139343362,0.0028507166714688,0.0171210143633723,-0.0002973194004725,-0.0409383980371536,437.68200531005857,432.0848077392578,406.5680668640136,1.091062537067888,0.0126179187974128,0.0575231015639125,0.0015937069247109,1.434996019093861e-09,0.9999999985650039,0
39,2021-12-16 00:00:00-05:00,445.4481678837098,445.7309387127813,438.1240869835833,439.6794128417969,116568600,-0.0088575330358767,4.287141002197979e-05,-0.0002880391688607,0.0008761803585639,-0.0060488225460763,0.05519936258953,55.12060088785659,0.1885358561519448,0.011460641304737,0.0115227921754456,0.0090745592741344,0.0028453521693823,0.0167220498851244,-0.0091131181679897,-0.0409383980371536,437.6023544311523,432.6795928955078,407.0082615661621,1.080271469551789,0.0111962520688131,0.0583864756446594,0.0013527700840157,4.345433626478951e-10,0.9999999995654569,0
40,2021-12-17 00:00:00-05:00,436.5890765889238,439.6065617087256,433.28782720309647,434.99993896484375,135511600,-0.0106999633933905,-0.0039709720075831,-0.0006817404757331,0.0009732411578956,-0.0143165499903959,0.0613141929474244,47.84840341893494,-0.2041395506239376,0.0116787240824611,0.0117389317263021,0.0089135596615806,0.0028020139876011,0.0167766659317009,-0.0196590503702255,-0.0409383980371536,437.2137924194336,433.10990539550784,407.3927133178711,1.0677656343485749,0.0094342243672302,0.0591199900828381,0.0009892242767298,3.338562239707448e-10,0.9999999996661435,0
41,2021-12-20 00:00:00-05:00,429.9014604647388,430.7716901494733,426.7420931242701,430.3744201660156,107134800,-0.0106903163963662,-0.0043294811954995,-0.001352263652791,0.0008185523857476,-0.0283975367086125,0.0515688003021006,50.74625945129922,-0.7496707294829679,0.0116997108797721,0.0118957887418195,0.0090311714289435,0.0027155411133398,0.0168725890324618,-0.0300833862967187,-0.0409383980371536,436.633544921875,433.46278991699216,407.7629521179199,1.055452482700186,0.0073674336956637,0.0597150680776023,0.0008199477128501,2.913078432427846e-10,0.9999999997086926,1
42,2021-12-21 00:00:00-05:00,433.80810297600897,438.159338198056,431.63249979857073,438.0174560546875,69806300,0.0176031892068283,0.0005719188181265,-0.0004287830217613,0.0009438836060393,-0.0090044434569888,0.0594646671804757,59.950189333214645,-0.5777521493211419,0.0111507169846119,0.0125924666245476,0.0092095425274163,0.0026184745855219,0.0156372832899967,-0.0128585998312645,-0.0409383980371536,436.4976608276367,434.0282946777344,408.1459692382812,1.0731882440788405,0.0056375975792024,0.0590897122516087,0.0012910553059593,1.5713435015242194e-09,0.9999999984286561,1
43,2021-12-22 00:00:00-05:00,437.7619741432972,442.5104783465581,437.5633103180938,442.39697265625,58890200,0.0099488435950361,-0.0005391560047538,0.0001792145908187,0.000910106548596,0.0037635064071933,0.0573367125615528,58.64274100548368,-0.1721155782823527,0.0116282756997688,0.0127781511177139,0.0091718779531966,0.0024698219172847,0.0149480419147879,-0.0029886686438899,-0.0409383980371536,436.55153198242186,434.70156127929687,408.5396354675293,1.0828740573726088,0.0041816983783079,0.0591367650069699,0.0015218607792907,2.3209134020022243e-08,0.999999976790866,1
44,2021-12-23 00:00:00-05:00,443.39970160734777,446.653666526917,443.2956643336112,445.149658203125,56439700,0.0062029290118689,0.0024729364047953,0.0004114914746567,0.0009824400222932,0.0086413209677905,0.0618937214044709,63.85287673842637,0.2553184911137853,0.0115167966364867,0.0128441853870005,0.0091957128206408,0.0022282155501932,0.0138174075088606,0.0,-0.0409383980371536,436.6841262817383,435.4004736328125,408.9286289978027,1.0885754301284611,0.0028836428946329,0.0594672918358852,0.0015700615301758,6.589710191245916e-07,0.9999993410289805,1
45,2021-12-27 00:00:00-05:00,446.5307010758358,451.4967778304271,446.4834166536119,451.4494934082031,56808600,0.014052966413769,0.0074235223662272,0.0009537177481956,0.0012509798606648,0.0200280727121077,0.0788117312218844,64.53806430149407,0.8997968918848203,0.0119696623714712,0.0131800869325206,0.0093276234717939,0.0018880985431563,0.0135296743748701,0.0,-0.0409383980371536,437.6251708984375,436.0873840332032,409.3466481018066,1.1028537683199138,0.0034063320209418,0.0592330622181413,0.0015215664441326,1.1983920855092749e-05,0.9999880160791447,0
46,2021-12-28 00:00:00-05:00,451.884573074086,452.91562165597793,450.31434355839286,451.0805358886719,47274600,-0.0008176072332399,0.0093980641988524,0.0019888699846453,0.0015611397840357,0.041766269677552,0.0983518063942517,58.52726291822496,1.2188922607001142,0.0114335152748501,0.0120462265000079,0.0089131715840405,0.0016975935098074,0.0124257022600823,-0.0008172730835199,-0.0409383980371536,438.2824188232422,436.7033837890625,409.751854095459,1.1008627084420333,0.0035005612269854,0.0597488198875759,0.0013656092578807,0.0061926915290478265,0.9938073084709519,1
47,2021-12-29 00:00:00-05:00,451.1846330867687,452.679172995088,450.1819608604042,451.6575927734375,54503000,0.0012784592675149,0.0061331182109898,0.0014691685077797,0.0015547365323262,0.0308525386633743,0.0979484015365513,58.09020687061116,1.3749106694904285,0.0109662706504095,0.0118172681148533,0.0089132283599325,0.0014563356397197,0.012332197228085,0.0,-0.0409383980371536,439.394580078125,437.30604064941406,410.1622790527344,1.1011680396757502,0.0046241654344524,0.0600980965027098,0.0013343224380462,0.03856344154552324,0.9614365584544767,0
48,2021-12-30 00:00:00-05:00,452.0832329400034,453.09537358364463,449.9454748154,450.4089660644531,55329000,-0.0027683711233824,0.0035896752673061,0.0022730304165419,0.0017059962874833,0.0477336387473812,0.1074777661114523,59.94736233939175,1.300892294910826,0.0102129796184069,0.0108428461193028,0.0087537886092174,0.0013037903511218,0.0123442153445762,-0.0027645427176748,-0.0409383980371536,440.6827865600586,437.8186853027344,410.5601599121094,1.0970596030576234,0.006358890415415,0.0605194999309234,0.0011381759510687,0.560486534939633,0.43951346506036715,0
49,2021-12-31 00:00:00-05:00,449.9170813081463,451.07107517141947,448.9995384088033,449.2738342285156,65237400,-0.0025234058890632,0.0018444082871196,0.0026847350990015,0.0014784164171073,0.0563794370790315,0.0931402342777606,55.39926785160875,1.0908494675426723,0.0096800009551725,0.0104644609342086,0.0086727578257834,0.0011645618521906,0.0120228950834567,-0.0052778002253526,-0.0409383980371536,441.5890426635742,438.2752581787109,410.9793424987793,1.0931786291177157,0.0073758679727112,0.0607556318671521,0.0010162463094709,0.8291282239153868,0.17087177608461337,1
